eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Nl_6,Nl_7,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Yl_6,Yl_7,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5,Vl_6,Vl_7
0.01,0.09989151684498818,147421,9852.859346390291,0.037890871,12637,3208,401,67,12,nan,nan,nan,0.1647616841778256,-0.05387518221256402,-0.007104232156306674,-0.0005820761772185522,-0.003308676786748216,nan,nan,nan,0.05521009762274586,0.02736796466407379,0.00315001742714424,0.0008177821936807709,0.0001052431034649679,nan,nan,nan
0.01,0.09553811757440149,121777,1170.68234958879,0.030744025,11345,2820,429,54,8,nan,nan,nan,0.1633405588324185,-0.05147189823019823,-0.0151789470040963,-0.005454232487756523,0.004302636464034003,nan,nan,nan,0.05421534519209738,0.02776018755300155,0.004715175983224728,0.0004205793215790075,1.250461813275786e-05,nan,nan,nan
0.01,0.1032580274763672,153926,15669.33072417519,0.039680519,13134,3063,433,69,13,nan,nan,nan,0.1701188789094314,-0.04818891737412628,-0.0118621149194601,-0.008450447535793113,0.001640628396315217,nan,nan,nan,0.05773668665140205,0.02577204146713957,0.003705315044451837,0.0007585856671122516,0.000167371616365896,nan,nan,nan
0.01,0.1035604316895148,260956,470.0858409712771,0.07182369500000001,15484,4076,510,64,12,3,nan,nan,0.165448098053103,-0.04946239693342024,-0.01600363592918352,-0.003052645784277049,0.007281881254834408,-0.0006508689715418297,nan,nan,0.0529394796416093,0.0296389491493052,0.003417344889309691,0.0006175494945371245,0.0001036381656870301,6.276347044931469e-07,nan,nan
0.01,0.09501943457912918,446213,35304.39579769084,0.124067222,21389,5375,710,129,34,4,nan,nan,0.1639580090614687,-0.04608950650818559,-0.01012586243648354,-0.002187846779489032,-0.004830820909965265,-0.005704537848216054,nan,nan,0.05488894140209152,0.02652131614908371,0.00385999385815707,0.0009832287871318686,0.000450123544566202,4.713663355188502e-05,nan,nan
0.01,0.09277193458664328,168993,9681.527867999628,0.043660463,13009,3410,491,78,14,nan,nan,nan,0.1626817977878177,-0.05304522201533332,-0.01855797296634301,-0.001195416135166872,0.002888747915668811,nan,nan,nan,0.05061186283432757,0.02753124527288392,0.004646274830731882,0.0008787598706509107,0.0001034130299935872,nan,nan,nan
0.01,0.1102492385729825,116658,2486.224338681177,0.029629467,10690,2910,372,51,8,nan,nan,nan,0.1629777734604568,-0.04572908111605309,-0.006933997816917456,-0.002339057105231886,0.002273601150728111,nan,nan,nan,0.05146627498723358,0.02889081668434747,0.004480812482458268,0.0004042841778776869,2.655655136382373e-05,nan,nan,nan
0.01,0.0968231297332055,165610,10086.02833338526,0.042815457,13426,3407,432,78,14,nan,nan,nan,0.1630249631417429,-0.05447241014012156,-0.009175848797823408,-0.004961506872685311,0.002407932402092891,nan,nan,nan,0.05528200261705429,0.02778647738469483,0.003572406065676324,0.0008253887525155826,0.000107733692943658,nan,nan,nan
0.05,0.1307186815824171,8503,1.380736326372218,0.002391754,279,100,100,2,nan,nan,nan,nan,0.1796232333297657,-0.03996188988804215,-0.01094280338826106,0.002000141528954591,nan,nan,nan,nan,0.06223094080682462,0.01799640648011185,0.002180155029009695,2.950291295667133e-06,nan,nan,nan,nan
0.05,0.09624416391149572,9121,60.58757515302947,0.002366266,385,100,100,3,nan,nan,nan,nan,0.1525682940712552,-0.03458492738022009,-0.006886013184471474,-0.01485318959506787,nan,nan,nan,nan,0.05261803735132535,0.02511740352213118,0.004956214950920483,0.0001294606306688664,nan,nan,nan,nan
0.05,0.1014623820780912,9131,3.546615685227116,0.002364247,395,100,100,3,nan,nan,nan,nan,0.1621016878157995,-0.03800580807846266,-0.01701874180545974,-0.005614755853785878,nan,nan,nan,nan,0.06102285883761707,0.01456037555881218,0.004792260342316695,7.578238643647684e-06,nan,nan,nan,nan
0.05,0.08928234759788298,8529,13.37578397785015,0.002220189,305,100,100,2,nan,nan,nan,nan,0.1561464846823949,-0.05094072540683832,-0.006461337800539013,-0.009462073877134623,nan,nan,nan,nan,0.04794145367216969,0.03418811465829549,0.003445241206561479,2.858073499540632e-05,nan,nan,nan,nan
0.05,0.1130335957887223,9149,150.3347275742912,0.002473142,413,100,100,3,nan,nan,nan,nan,0.1553229804641801,-0.02733833991253192,-0.009182291859812569,-0.005768752903113257,nan,nan,nan,nan,0.0567987142379307,0.01440737527424808,0.00423016577010638,0.0003212280503724172,nan,nan,nan,nan
0.05,0.1180612461776516,9092,61.11885832712277,0.002437794,356,100,100,3,nan,nan,nan,nan,0.1724144528818461,-0.04185727024508986,-0.02338407265609554,0.01088813619699091,nan,nan,nan,nan,0.04976071737992491,0.02287236767792768,0.005996439008817859,0.0001305958511263307,nan,nan,nan,nan
0.05,0.1463926331230911,13350,0,0.003787028,430,111,100,3,1,nan,nan,nan,0.157055058509743,-0.05338951588367569,-0.0109270556671626,0.04678975303164756,0.006864393132538782,nan,nan,nan,0.06556435516287679,0.0304086938148433,0.005254231394378197,4.663314692848839e-05,0,nan,nan,nan
0.05,0.109642030406942,8644,225.1296683290704,0.002241105,420,100,100,2,nan,nan,nan,nan,0.1870357484292592,-0.04781624562512212,-0.009111530137441141,-0.02046594225975387,nan,nan,nan,nan,0.07463291865693136,0.03317418468526766,0.002927600059462633,0.0004810462998484411,nan,nan,nan,nan
0.05,0.1005368947066343,9157,23.77242071002379,0.002384362,421,100,100,3,nan,nan,nan,nan,0.1640763659255828,-0.05806259900915319,-0.008614382518955124,0.003137510309159844,nan,nan,nan,nan,0.05749898068176585,0.02344664491067392,0.004270491922683368,5.079577074791409e-05,nan,nan,nan,nan
0.05,0.1330744088180972,9066,649.7960867172405,0.00235925,330,100,100,3,nan,nan,nan,nan,0.1524463345485678,-0.03995254514262545,-0.004402461664768585,0.0249830810769234,nan,nan,nan,nan,0.03974392054141998,0.02433325447976173,0.004075448903862424,0.001388453176746241,nan,nan,nan,nan
