eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5
0.005,0.5024756980226248,10566764,1950739.05157419,28.03865739,372604,140670,30476,5583,1040,nan,0.2858544049615301,0.1553404643845998,0.04855519889985743,0.01024468083607622,0.002480948940561302,nan,0.1645180036674335,0.1873629773882848,0.07043211885571932,0.0188959714774116,0.005209194220183162,nan
0.005,0.5024756980226248,10566764,1950739.05157419,28.001664265,372604,140670,30476,5583,1040,nan,0.2858544049615301,0.1553404643845998,0.04855519889985743,0.01024468083607622,0.002480948940561302,nan,0.1645180036674335,0.1873629773882848,0.07043211885571932,0.0188959714774116,0.005209194220183162,nan
0.005,0.5024756980226248,10566764,1950739.05157419,28.13308847,372604,140670,30476,5583,1040,nan,0.2858544049615301,0.1553404643845998,0.04855519889985743,0.01024468083607622,0.002480948940561302,nan,0.1645180036674335,0.1873629773882848,0.07043211885571932,0.0188959714774116,0.005209194220183162,nan
0.005,0.5024756980226248,10566764,1950739.05157419,27.919901488,372604,140670,30476,5583,1040,nan,0.2858544049615301,0.1553404643845998,0.04855519889985743,0.01024468083607622,0.002480948940561302,nan,0.1645180036674335,0.1873629773882848,0.07043211885571932,0.0188959714774116,0.005209194220183162,nan
0.005,0.5024756980226248,10566764,1950739.05157419,27.946638982,372604,140670,30476,5583,1040,nan,0.2858544049615301,0.1553404643845998,0.04855519889985743,0.01024468083607622,0.002480948940561302,nan,0.1645180036674335,0.1873629773882848,0.07043211885571932,0.0188959714774116,0.005209194220183162,nan
0.005,0.5024756980226248,10566764,1950739.05157419,28.889996824,372604,140670,30476,5583,1040,nan,0.2858544049615301,0.1553404643845998,0.04855519889985743,0.01024468083607622,0.002480948940561302,nan,0.1645180036674335,0.1873629773882848,0.07043211885571932,0.0188959714774116,0.005209194220183162,nan
0.005,0.5024756980226248,10566764,1950739.05157419,28.0872843,372604,140670,30476,5583,1040,nan,0.2858544049615301,0.1553404643845998,0.04855519889985743,0.01024468083607622,0.002480948940561302,nan,0.1645180036674335,0.1873629773882848,0.07043211885571932,0.0188959714774116,0.005209194220183162,nan
0.005,0.5024756980226248,10566764,1950739.05157419,28.311364545,372604,140670,30476,5583,1040,nan,0.2858544049615301,0.1553404643845998,0.04855519889985743,0.01024468083607622,0.002480948940561302,nan,0.1645180036674335,0.1873629773882848,0.07043211885571932,0.0188959714774116,0.005209194220183162,nan
0.005,0.5024756980226248,10566764,1950739.05157419,29.937052829,372604,140670,30476,5583,1040,nan,0.2858544049615301,0.1553404643845998,0.04855519889985743,0.01024468083607622,0.002480948940561302,nan,0.1645180036674335,0.1873629773882848,0.07043211885571932,0.0188959714774116,0.005209194220183162,nan
0.005,0.5024756980226248,10566764,1950739.05157419,29.584640205,372604,140670,30476,5583,1040,nan,0.2858544049615301,0.1553404643845998,0.04855519889985743,0.01024468083607622,0.002480948940561302,nan,0.1645180036674335,0.1873629773882848,0.07043211885571932,0.0188959714774116,0.005209194220183162,nan
0.01,0.4959792862804018,914419,206692.3127180759,2.374579095,55235,20510,4501,795,nan,nan,0.2860022757669147,0.1538016636139631,0.04170002877568692,0.01447531812383709,nan,nan,0.1668538421654357,0.1840196285207439,0.07075545097570697,0.01766600963402358,nan,nan
0.01,0.4959792862804018,914419,206692.3127180759,2.37572246,55235,20510,4501,795,nan,nan,0.2860022757669147,0.1538016636139631,0.04170002877568692,0.01447531812383709,nan,nan,0.1668538421654357,0.1840196285207439,0.07075545097570697,0.01766600963402358,nan,nan
0.01,0.4959792862804018,914419,206692.3127180759,2.371935306,55235,20510,4501,795,nan,nan,0.2860022757669147,0.1538016636139631,0.04170002877568692,0.01447531812383709,nan,nan,0.1668538421654357,0.1840196285207439,0.07075545097570697,0.01766600963402358,nan,nan
0.01,0.4959792862804018,914419,206692.3127180759,2.371037212,55235,20510,4501,795,nan,nan,0.2860022757669147,0.1538016636139631,0.04170002877568692,0.01447531812383709,nan,nan,0.1668538421654357,0.1840196285207439,0.07075545097570697,0.01766600963402358,nan,nan
