eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Nl_6,Nl_7,Nl_8,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Yl_6,Yl_7,Yl_8,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5,Vl_6,Vl_7,Vl_8
0.005,0.09822698802626549,693046,55850.15706476798,0.092777944,54558,13691,1841,331,59,nan,nan,nan,nan,0.1654989401896284,-0.05238977388447687,-0.01151048448248532,-0.001823283347540659,-0.001548410448860009,nan,nan,nan,nan,0.05491225638093761,0.02825753663185733,0.003741455033597092,0.001029844925372238,0.0001491405604164921,nan,nan,nan,nan
0.005,0.1017890791987859,674172,96972.73575538292,0.09021211,54356,13421,1759,301,60,nan,nan,nan,nan,0.1670650023230644,-0.05087253997895815,-0.01019275044596506,-0.00473425825952949,0.0005236255601741614,nan,nan,nan,nan,0.0552180526995521,0.02696543639444816,0.003703423587226778,0.0008446167919439129,0.0002589530435681022,nan,nan,nan,nan
0.005,0.1030962360041564,519397,43136.87623271973,0.068359356,47757,12131,1517,222,40,nan,nan,nan,nan,0.1673496121954444,-0.05238558210385007,-0.009075554984257583,-0.002637620893455365,-0.0001546182097249506,nan,nan,nan,nan,0.05556907559961731,0.02842529493908798,0.003407489880593171,0.0006462583634213553,0.0001151914020314028,nan,nan,nan,nan
0.005,0.1029939684928144,727203,114768.276532409,0.0969998,56467,14338,1904,296,69,nan,nan,nan,nan,0.1664335448847216,-0.04947919875023355,-0.01127021707558531,-0.001654273988065723,-0.00103588657802261,nan,nan,nan,nan,0.0551632649956309,0.02808969150389536,0.003954709932706698,0.0007629614459534561,0.0003064737143035917,nan,nan,nan,nan
0.005,0.09967310149235376,600360,52582.40441643805,0.079370626,51552,12577,1779,269,48,nan,nan,nan,nan,0.1662074396040917,-0.0523389266318358,-0.0106819511309353,-0.0001294250510212808,-0.003384035297945594,nan,nan,nan,nan,0.05540465060714549,0.02644728841014623,0.004231108976820585,0.0008229208489203963,0.0001404144531522059,nan,nan,nan,nan
0.005,0.09959754070471508,658135,73991.33662558612,0.08750532599999999,53575,13442,1758,311,55,nan,nan,nan,nan,0.1646335025798694,-0.05156271498109483,-0.009543838015885783,-0.001395781726000636,-0.002533627152173075,nan,nan,nan,nan,0.0545337284815083,0.02781784815974802,0.003799985736414838,0.0008209725483797963,0.0001975842144455942,nan,nan,nan,nan
0.01,0.09005857985608652,238657,29640.85321220379,0.03254655,16057,4241,604,93,25,nan,nan,nan,nan,0.1665101254099605,-0.05500325770716429,-0.01157691140137929,-0.00593562381161722,-0.003935752633713184,nan,nan,nan,nan,0.05436989428171263,0.03085257096220787,0.004841884826863273,0.0008383476007104787,0.0003166081308716491,nan,nan,nan,nan
0.01,0.1045327620777032,145285,16874.19380136058,0.019641615,12749,3215,421,60,12,nan,nan,nan,nan,0.168772363045525,-0.05193903809249394,-0.01122100963882565,-0.002927326698172762,0.001847773461670578,nan,nan,nan,nan,0.05686076312116634,0.02902884674027367,0.003934991482201228,0.0006378540626069736,0.0001802413351993226,nan,nan,nan,nan
0.01,0.09857841356773818,161882,24230.26306572112,0.021804522,13314,3363,421,65,15,nan,nan,nan,nan,0.1679863483514439,-0.05084461835152818,-0.0111832845961428,-0.004621935265512901,-0.002758096570521819,nan,nan,nan,nan,0.0560666296873352,0.02848787816637079,0.003389595327535315,0.000646341500839872,0.0002588150295419902,nan,nan,nan,nan
0.01,0.08838337463902,179969,5544.828267501339,0.024235201,13441,3560,445,86,16,nan,nan,nan,nan,0.163070911302273,-0.05301350504713667,-0.008607316645050754,-0.006535443604875978,-0.006531271366189573,nan,nan,nan,nan,0.05298400115259801,0.02828405412761927,0.002907283514891186,0.0008511455022153703,5.922696290858085e-05,nan,nan,nan,nan
